Id,Label,timeset,modularity_class,eigencentrality
28431,,,9,0
28432,,,19,0
28433,,,201,0.000821
28434,,,36,0
28435,,,186,0
28436,,,3,0.000821
28437,,,81,0.008595
28438,,,81,0
28439,,,266,0
28440,,,36,0
28441,,,21,0.010008
28442,,,37,0
28443,,,365,0
28444,,,7,0.008173
28445,,,7,0
28446,,,7,0
28447,,,7,0
28448,,,47,0.019994
28449,,,47,0
28450,,,36,0
28451,,,36,0.023109
28452,,,136,0.000821
28453,,,4,0
28454,,,358,0
28455,,,358,0.000821
28456,,,15,0
28457,,,13,0.01421
28458,,,13,0.001626
28459,,,9,0.01085
28460,,,36,0
28461,,,9,0.019778
28462,,,29,0
28463,,,24,0
28464,,,13,0
28465,,,186,0.000821
28466,,,136,0
28467,,,34,0
28468,,,15,0.014206
28469,,,359,0
28470,,,359,0.000821
28471,,,136,0.034873
28472,,,360,0
28473,,,360,0.000821
28474,,,29,0.002312
28475,,,27,0.001137
28476,,,0,0
28477,,,0,0
28478,,,0,0
28479,,,0,0
28480,,,0,0
28481,,,361,0
28482,,,361,0.000821
28483,,,27,0.001753
28484,,,47,0
28485,,,37,0
28486,,,37,0
28487,,,37,0.006079
28488,,,197,0
28489,,,37,0.007276
28490,,,2,0.003422
28491,,,15,0.000821
28492,,,2,0.011195
28493,,,362,0
28494,,,362,0.000821
28495,,,34,0.023285
28496,,,15,0
28497,,,21,0.017536
28498,,,31,0.001538
28499,,,266,0
28500,,,266,0
28501,,,16,0
28502,,,16,0
28503,,,6,0
28504,,,11,0.000821
28505,,,3,0
28506,,,13,0.001779
28507,,,12,0
28508,,,47,0.006094
28509,,,363,0
28510,,,363,0.000821
28511,,,16,0
28512,,,27,0
28513,,,30,0
28514,,,4,0
28515,,,16,0.001643
28516,,,41,0
28517,,,27,0.001753
28518,,,8,0.001938
28519,,,8,0
28520,,,68,0
28521,,,68,0
28522,,,29,0
28523,,,86,0.001162
28524,,,15,0.008234
28525,,,21,0.044698
28526,,,13,0.001643
28527,,,21,0
28528,,,4,0.010753
28529,,,0,0.005608
28530,,,8,0
28531,,,266,0.006415
28532,,,12,0
28533,,,12,0.021925
28534,,,12,0
28535,,,37,0.000821
28536,,,29,0
28537,,,29,0.00201
28538,,,27,0.001753
28539,,,4,0
28540,,,17,0
28541,,,15,0.017491
28542,,,266,0
28543,,,27,0.001753
28544,,,6,0
28545,,,15,0
28546,,,12,0
28547,,,36,0.002189
28548,,,27,0.001753
28549,,,27,0
28550,,,10,0
28551,,,5,0.001984
28552,,,40,0.0026
28553,,,40,0
28554,,,27,0.001753
28555,,,17,0.000821
28556,,,136,0.00311
28557,,,34,0
28558,,,8,0.007111
28559,,,186,0
28560,,,365,0
28561,,,365,0.026274
28562,,,365,0
28563,,,365,0
28564,,,27,0.003905
28565,,,186,0
28566,,,27,0.001753
28567,,,8,0
28568,,,4,0
28569,,,4,0
28570,,,13,0.000957
28571,,,10,0
28572,,,5,0.002359
28573,,,4,0
28574,,,365,0.002441
28575,,,15,0
28576,,,5,0
28577,,,5,0
28578,,,15,0.000821
28579,,,3,0
28580,,,3,0
28581,,,365,0.000821
28582,,,41,0.000821
28583,,,365,0.00181
28584,,,20,0.003088
28585,,,10,0.000821
28586,,,26,0
28587,,,29,0.003021
28588,,,15,0
28589,,,9,0.0026
28590,,,40,0.004017
28591,,,6,0.005761
28592,,,27,0.001806
28593,,,13,0
28594,,,30,0.000821
28595,,,5,0
28596,,,9,0
28597,,,24,0
28598,,,30,0.003762
28599,,,19,0.000821
28600,,,365,0
28601,,,4,0
28602,,,186,0.026893
28603,,,40,0.001093
28604,,,6,0
28605,,,9,0
28606,,,27,0.000821
28607,,,37,0
28608,,,9,0.00339
28609,,,37,0
28610,,,37,0
28611,,,17,0.00151
28612,,,2,0
28613,,,86,0
28614,,,27,0.001753
28615,,,27,0.002529
28616,,,27,0
28617,,,47,0.005773
28618,,,27,0.001753
28619,,,3,0.017463
28620,,,13,0
28621,,,12,0.002937
28622,,,47,0
28623,,,47,0.000821
28624,,,136,0.035694
28625,,,136,0
28626,,,6,0
28627,,,9,0.008876
28628,,,365,0
28629,,,10,0
28630,,,4,0.011242
28631,,,4,0
28632,,,7,0.000957
28633,,,2,0
28634,,,2,0
28635,,,136,0
28636,,,136,0
28637,,,364,0.000969
28638,,,17,0.005771
28639,,,8,0
28640,,,37,0
28641,,,37,0
28642,,,37,0
28643,,,31,0.005131
28644,,,5,0
28645,,,9,0
28646,,,12,0.030281
28647,,,12,0
28648,,,12,0
28649,,,17,0.003017
28650,,,44,0.004812
28651,,,17,0
28652,,,21,0.014328
28653,,,17,0
28654,,,365,0
28655,,,365,0.001643
28656,,,27,0
28657,,,27,0
28658,,,27,0.007191
28659,,,34,0
28660,,,34,0
28661,,,34,0
28662,,,37,0
28663,,,10,0
28664,,,4,0
28665,,,4,0
28666,,,4,0
28667,,,81,0
28668,,,9,0
28669,,,4,0.006634
28670,,,136,0.005152
28671,,,29,0
28672,,,366,0
28673,,,366,0.000821
28674,,,201,0.004613
28675,,,86,0.008197
28676,,,20,0.000821
28677,,,27,0
28678,,,2,0
28679,,,4,0
28680,,,4,0
28681,,,36,0.057182
28682,,,11,0
28683,,,26,0.000821
28684,,,11,0.001229
28685,,,197,0
28686,,,365,0
28687,,,36,0.003233
28688,,,16,0
28689,,,34,0
28690,,,34,0.001871
28691,,,6,0.014523
28692,,,17,0
28693,,,7,0.067906
28694,,,47,0.001938
28695,,,15,0
28696,,,15,0.002682
28697,,,7,0
28698,,,7,0.006342
28699,,,16,0.016129
28700,,,26,0
28701,,,10,0
28702,,,9,0
28703,,,15,0.000957
28704,,,86,0
28705,,,4,0
28706,,,15,0
28707,,,13,0.014822
28708,,,0,0.005347
28709,,,6,0
28710,,,27,0.001753
28711,,,37,0
28712,,,0,0.015887
28713,,,27,0
28714,,,3,0.002736
28715,,,3,0
28716,,,9,0.001395
28717,,,9,0.0272
28718,,,9,0.008126
28719,,,9,0
28720,,,9,0
28721,,,41,0.041224
28722,,,27,0
28723,,,3,0.000821
28724,,,27,0.011224
28725,,,8,0
28726,,,8,0
28727,,,3,0
28728,,,40,0
28729,,,40,0
28730,,,19,0.006819
28731,,,15,0.010556
28732,,,31,0.004072
28733,,,31,0
28734,,,13,0
28735,,,13,0
28736,,,24,0.002328
28737,,,26,0.002112
28738,,,27,0.001753
28739,,,365,0
28740,,,86,0.001941
28741,,,68,0.012142
28742,,,365,0
28743,,,3,0
28744,,,15,0.003149
28745,,,81,0
28746,,,81,0.03845
28747,,,81,0
28748,,,81,0
28749,,,81,0
28750,,,27,0
28751,,,26,0.000821
28752,,,81,0
28753,,,81,0
28754,,,81,0
28755,,,9,0.030074
28756,,,14,0.003529
28757,,,24,0
28758,,,68,0.000821
28759,,,41,0
28760,,,41,0
28761,,,15,0
28762,,,4,0.003787
28763,,,20,0.008332
28764,,,266,0.0026
28765,,,266,0
28766,,,81,0.000821
28767,,,17,0
28768,,,17,0.007513
28769,,,81,0.000821
28770,,,8,0.000821
28771,,,31,0.001915
28772,,,31,0
28773,,,15,0
28774,,,0,0.017402
28775,,,3,0
28776,,,5,0.048001
28777,,,5,0.015708
28778,,,13,0
28779,,,13,0
28780,,,86,0.001637
28781,,,5,0.004037
28782,,,4,0
28783,,,4,0.000821
28784,,,365,0
28785,,,365,0
28786,,,16,0.000957
28787,,,8,0
28788,,,8,0
28789,,,7,0
28790,,,266,0
28791,,,2,0
28792,,,26,0
28793,,,10,0.007527
28794,,,10,0
28795,,,10,0
28796,,,26,0.005584
28797,,,3,0.008028
28798,,,20,0
28799,,,6,0.000821
28800,,,37,0
28801,,,7,0
28802,,,9,0
28803,,,9,0
28804,,,17,0
28805,,,17,0
28806,,,17,0
28807,,,17,0
28808,,,17,0
28809,,,17,0.000821
28810,,,4,0
28811,,,13,0.046512
28812,,,20,0
28813,,,16,0.035974
28814,,,367,0
28815,,,367,0.000821
28816,,,37,0
28817,,,37,0
28818,,,27,0
28819,,,197,0.00115
28820,,,7,0
28821,,,7,0
28822,,,30,0.000821
28823,,,37,0.000821
28824,,,36,0
28825,,,36,0.0026
28826,,,27,0
28827,,,21,0
28828,,,186,0
28829,,,27,0.000957
28830,,,37,0.002333
28831,,,34,0
28832,,,40,0.006005
28833,,,20,0.003874
28834,,,20,0
28835,,,14,0
28836,,,368,0
28837,,,368,0.000821
28838,,,47,0.000821
28839,,,18,0
28840,,,68,0
28841,,,18,0
28842,,,2,0
28843,,,15,0.013952
28844,,,3,0.001672
28845,,,37,0
28846,,,18,0.007937
28847,,,13,0
28848,,,34,0.004247
28849,,,3,0
28850,,,201,0
28851,,,37,0
28852,,,6,0
28853,,,34,0.012193
28854,,,34,0
28855,,,15,0.000968
28856,,,9,0.021414
28857,,,27,0.006253
28858,,,37,0.002333
28859,,,9,0.002525
28860,,,37,0.015906
28861,,,26,0
28862,,,26,0.002464
28863,,,26,0
28864,,,47,0
28865,,,41,0.001925
28866,,,44,0.011527
28867,,,41,0
28868,,,365,0.011417
28869,,,6,0
28870,,,13,0.027893
28871,,,201,0
28872,,,17,0
28873,,,41,0.000821
28874,,,6,0
28875,,,6,0.001643
28876,,,13,0.002937
28877,,,27,0.000993
28878,,,6,0.006563
28879,,,6,0.000957
28880,,,1,0.003539
28881,,,13,0
28882,,,27,0.012875
28883,,,369,0
28884,,,369,0.001643
28885,,,369,0
28886,,,37,0.003844
28887,,,37,0
28888,,,370,0
28889,,,370,0.000821
28890,,,27,0.003562
28891,,,11,0.011628
28892,,,15,0.001328
28893,,,34,0
28894,,,4,0
28895,,,15,0.063147
28896,,,266,0.002509
28897,,,266,0
28898,,,371,0
28899,,,371,0.000821
28900,,,9,0
28901,,,15,0.00432
28902,,,47,0.003503
28903,,,201,0.023037
28904,,,266,0
28905,,,44,0
28906,,,13,0.0049
28907,,,20,0.023545
28908,,,36,0
28909,,,372,0
28910,,,372,0.000821
28911,,,68,0
28912,,,4,0
28913,,,8,0.015551
28914,,,8,0
28915,,,26,0
28916,,,5,0
28917,,,373,0
28918,,,373,0.000821
28919,,,17,0
28920,,,1,0.000821
28921,,,2,0.012208
28922,,,19,0
28923,,,27,0.024011
28924,,,37,0.027636
28925,,,37,0
28926,,,37,0
28927,,,14,0
28928,,,37,0
28929,,,37,0
28930,,,2,0
28931,,,186,0.001278
28932,,,1,0.000821
28933,,,20,0
28934,,,197,0
28935,,,36,0
28936,,,4,0
28937,,,186,0
28938,,,8,0.000821
28939,,,1,0
28940,,,21,0
28941,,,13,0.000821
28942,,,13,0
28943,,,13,0.005326
28944,,,13,0
28945,,,136,0
28946,,,365,0.00694
28947,,,6,0
28948,,,15,0
28949,,,15,0
28950,,,37,0.002604
28951,,,37,0.005032
28952,,,36,0
28953,,,36,0
28954,,,13,0
28955,,,365,0
28956,,,15,0.006405
28957,,,365,0
28958,,,15,0.001866
28959,,,81,0.012638
28960,,,81,0
28961,,,36,0
28962,,,41,0
28963,,,374,0.000969
28964,,,47,0
28965,,,5,0.001544
28966,,,12,0.002124
28967,,,5,0
28968,,,2,0.018786
28969,,,26,0
28970,,,26,0
28971,,,21,0
28972,,,266,0
28973,,,13,0
28974,,,44,0
28975,,,44,0
28976,,,40,0.00217
28977,,,11,0.001145
28978,,,9,0
28979,,,13,0.000821
28980,,,26,0.006559
28981,,,26,0
28982,,,266,0
28983,,,4,0.003987
28984,,,41,0
28985,,,186,0
28986,,,11,0.004813
28987,,,11,0
28988,,,6,0
28989,,,6,0
28990,,,6,0
28991,,,6,0.004717
28992,,,4,0.024194
28993,,,4,0
28994,,,4,0
28995,,,13,0
28996,,,20,0.000821
28997,,,26,0
28998,,,365,0
28999,,,34,0.001458
29000,,,36,0
29001,,,4,0
29002,,,266,0
29003,,,68,0
29004,,,15,0.002575
29005,,,20,0
29006,,,47,0
29007,,,4,0
29008,,,15,0.004232
29009,,,186,0.004742
29010,,,11,0.001117
29011,,,7,0
29012,,,7,0.039759
29013,,,27,0.016379
29014,,,47,0.005849
29015,,,197,0.002452
29016,,,40,0
29017,,,40,0.001643
29018,,,36,0
29019,,,7,0
29020,,,365,0
29021,,,13,0.021173
29022,,,24,0.001021
29023,,,37,0.006079
29024,,,24,0
29025,,,9,0
29026,,,16,0
29027,,,16,0
29028,,,36,0.003312
29029,,,37,0
29030,,,13,0
29031,,,15,0.008278
29032,,,20,0.001473
29033,,,186,0
29034,,,12,0
29035,,,31,0
29036,,,68,0
29037,,,27,0.001753
29038,,,9,0
29039,,,26,0
29040,,,201,0
29041,,,24,0.003
29042,,,68,0.001253
29043,,,30,0
29044,,,41,0
29045,,,9,0
29046,,,37,0
29047,,,6,0
29048,,,26,0.000821
29049,,,81,0
29050,,,81,0
29051,,,27,0.000957
29052,,,266,0
29053,,,365,0
29054,,,365,0.002406
29055,,,19,0.00381
29056,,,19,0
29057,,,41,0
29058,,,41,0
29059,,,19,0
29060,,,41,0
29061,,,266,0
29062,,,17,0
29063,,,365,0.009372
29064,,,365,0
29065,,,21,0.000957
29066,,,24,0.02208
29067,,,7,0.005768
29068,,,266,0
29069,,,4,0.000821
29070,,,9,0.002411
29071,,,86,0.001637
29072,,,6,0
29073,,,375,0
29074,,,375,0.000821
29075,,,30,0.005507
29076,,,14,0
29077,,,19,0
29078,,,266,0
29079,,,37,0
29080,,,18,0.00098
29081,,,27,0
29082,,,37,0.000999
29083,,,136,0
29084,,,6,0
29085,,,6,0.000982
29086,,,36,0
29087,,,9,0.001643
29088,,,37,0.001643
29089,,,47,0.022944
29090,,,24,0.000821
29091,,,24,0.002224
29092,,,34,0.038264
29093,,,37,0
29094,,,365,0
29095,,,6,0.000969
29096,,,34,0
29097,,,20,0
29098,,,20,0
29099,,,15,0.000821
29100,,,365,0
29101,,,13,0
29102,,,13,0
29103,,,30,0.00925
29104,,,4,0
29105,,,2,0.000821
29106,,,47,0
29107,,,4,0.002883
29108,,,1,0.000821
29109,,,47,0.0202
29110,,,17,0.004836
29111,,,16,0
29112,,,16,0.000821
29113,,,41,0.003366
29114,,,16,0.000821
29115,,,7,0.000821
29116,,,6,0
29117,,,16,0.000821
29118,,,10,0
29119,,,10,0
29120,,,10,0
29121,,,10,0
29122,,,41,0.001434
29123,,,17,0
29124,,,7,0.002985
29125,,,11,0.000821
29126,,,13,0
29127,,,11,0
29128,,,376,0
29129,,,376,0.000821
29130,,,7,0.000821
29131,,,37,0
29132,,,37,0
29133,,,37,0
29134,,,37,0
29135,,,30,0.004608
29136,,,4,0
29137,,,3,0.001643
29138,,,3,0
29139,,,16,0.0106
29140,,,4,0
29141,,,27,0.00544
29142,,,4,0
29143,,,44,0
29144,,,16,0
29145,,,34,0
29146,,,24,0.001021
29147,,,3,0
29148,,,11,0.001779
29149,,,377,0
29150,,,377,0.000821
29151,,,8,0.005049
29152,,,20,0.014694
29153,,,20,0
29154,,,27,0
29155,,,37,0
29156,,,15,0
29157,,,34,0
29158,,,266,0.000821
29159,,,0,0
29160,,,3,0.021583
29161,,,13,0.004984
29162,,,13,0.001381
29163,,,68,0.023239
29164,,,68,0
29165,,,20,0
29166,,,3,0.005181
29167,,,27,0
29168,,,378,0
29169,,,378,0.000821
29170,,,186,0
29171,,,186,0
29172,,,13,0
29173,,,8,0
29174,,,15,0.003589
29175,,,365,0
29176,,,365,0
29177,,,20,0.001229
29178,,,13,0
29179,,,13,0
29180,,,29,0
29181,,,16,0
29182,,,41,0.01253
29183,,,6,0.003079
29184,,,24,0.003159
29185,,,18,0
29186,,,31,0.008007
29187,,,7,0
29188,,,13,0
29189,,,8,0.004107
29190,,,8,0
29191,,,40,0
29192,,,47,0.001845
29193,,,27,0.001779
29194,,,8,0.00299
29195,,,15,0
29196,,,186,0
29197,,,266,0
29198,,,9,0.001852
29199,,,365,0
29200,,,9,0.001852
29201,,,8,0
29202,,,197,0.003838
29203,,,34,0.003334
29204,,,17,0
29205,,,15,0
29206,,,15,0
29207,,,14,0
29208,,,15,0.005225
29209,,,68,0
29210,,,21,0
29211,,,4,0.000821
29212,,,44,0.017933
29213,,,6,0.001365
29214,,,0,0.002573
29215,,,24,0
29216,,,24,0
29217,,,24,0
29218,,,24,0
29219,,,19,0
29220,,,15,0
29221,,,30,0
29222,,,30,0
29223,,,4,0
29224,,,18,0
29225,,,16,0
29226,,,68,0
29227,,,15,0
29228,,,16,0.014421
29229,,,24,0
29230,,,24,0
29231,,,24,0
29232,,,15,0.000821
29233,,,27,0
29234,,,27,0
29235,,,27,0
29236,,,13,0
29237,,,13,0
29238,,,379,0
29239,,,379,0.000821
29240,,,18,0.000821
29241,,,27,0.002459
29242,,,81,0.002187
29243,,,30,0
29244,,,30,0
29245,,,13,0.017823
29246,,,68,0.00517
29247,,,29,0
29248,,,30,0
29249,,,27,0.01703
29250,,,27,0.001493
29251,,,27,0.00486
29252,,,365,0
29253,,,312,0
29254,,,36,0
29255,,,36,0.003792
29256,,,36,0
29257,,,11,0.008532
29258,,,365,0
29259,,,365,0
29260,,,365,0.000957
29261,,,266,0
29262,,,27,0.013625
29263,,,186,0.001923
29264,,,201,0
29265,,,36,0
29266,,,15,0.007068
29267,,,47,0.02418
29268,,,47,0
29269,,,47,0
29270,,,365,0.002688
29271,,,3,0
29272,,,2,0
29273,,,37,0.005517
29274,,,9,0.017064
29275,,,20,0
29276,,,380,0
29277,,,380,0.000821
29278,,,18,0
29279,,,18,0
29280,,,18,0
29281,,,6,0
29282,,,6,0.001643
29283,,,44,0.001413
29284,,,4,0.044915
29285,,,27,0.002639
29286,,,11,0.005104
29287,,,11,0
29288,,,365,0.056832
29289,,,197,0.004102
29290,,,197,0
29291,,,16,0
29292,,,13,0.00503
29293,,,16,0
29294,,,41,0
29295,,,30,0
29296,,,47,0
29297,,,47,0
29298,,,15,0
29299,,,19,0.009837
29300,,,41,0.000821
29301,,,27,0
29302,,,3,0
29303,,,3,0
29304,,,186,0.008008
29305,,,186,0.001369
29306,,,41,0.00257
29307,,,40,0.002746
29308,,,44,0.000821
29309,,,15,0.001229
29310,,,40,0.000821
29311,,,8,0
29312,,,365,0.014982
29313,,,201,0.008221
29314,,,68,0.004344
29315,,,44,0
29316,,,4,0.003444
29317,,,37,0.011371
29318,,,37,0
29319,,,30,0
29320,,,20,0.065324
29321,,,34,0.001196
29322,,,9,0.007874
29323,,,13,0.001643
29324,,,13,0
29325,,,12,0
29326,,,6,0.004278
29327,,,27,0.003963
29328,,,41,0
29329,,,37,0
29330,,,37,0.022224
29331,,,4,0.015456
29332,,,34,0.002577
29333,,,266,0.00763
29334,,,47,0.003203
29335,,,11,0.001043
29336,,,186,0.001923
29337,,,37,0.010071
29338,,,13,0
29339,,,26,0
29340,,,1,0.020935
29341,,,37,0.000821
29342,,,15,0.004577
29343,,,1,0
29344,,,0,0
29345,,,0,0
29346,,,0,0.000821
29347,,,0,0
29348,,,31,0.001643
29349,,,15,0.006264
29350,,,5,0.00425
29351,,,5,0
29352,,,11,0.002646
29353,,,13,0
29354,,,41,0
29355,,,20,0
29356,,,40,0
29357,,,27,0
29358,,,11,0
29359,,,44,0.009983
29360,,,44,0
29361,,,44,0
29362,,,44,0
29363,,,9,0.004239
29364,,,6,0
29365,,,27,0.001806
29366,,,37,0
29367,,,2,0.002071
29368,,,197,0.008738
29369,,,365,0.002682
29370,,,0,0
29371,,,15,0
29372,,,27,0
29373,,,8,0.019939
29374,,,9,0
29375,,,9,0.002139
29376,,,27,0.007067
29377,,,365,0
29378,,,365,0
29379,,,365,0
29380,,,2,0
29381,,,197,0.023574
29382,,,37,0
29383,,,266,0
29384,,,266,0
29385,,,7,0.000821
29386,,,381,0
29387,,,381,0.000821
29388,,,186,0.006808
29389,,,15,0
29390,,,7,0
29391,,,1,0.002789
29392,,,3,0
29393,,,31,0
29394,,,41,0.005828
29395,,,41,0
29396,,,365,0.001093
29397,,,6,0
29398,,,44,0.007661
29399,,,24,0
29400,,,24,0.001915
29401,,,197,0
29402,,,7,0.017032
29403,,,30,0.008474
29404,,,15,0.004322
29405,,,3,0.024385
29406,,,3,0
29407,,,68,0.000821
29408,,,3,0.00763
29409,,,15,0.000821
29410,,,4,0.006255
29411,,,36,0
29412,,,9,0.001114
29413,,,365,0.000821
29414,,,3,0
29415,,,3,0
29416,,,3,0
29417,,,26,0
29418,,,9,0
29419,,,41,0
29420,,,41,0.001643
29421,,,24,0
29422,,,26,0
29423,,,8,0
29424,,,47,0.001275
29425,,,6,0.001241
29426,,,266,0
29427,,,266,0
29428,,,47,0.010947
29429,,,15,0
29430,,,15,0
29431,,,197,0.00665
29432,,,197,0
29433,,,47,0.011457
29434,,,6,0.000821
29435,,,47,0.012258
29436,,,41,0.001176
29437,,,40,0.001643
29438,,,26,0.007314
29439,,,41,0
29440,,,136,0.00311
29441,,,26,0
29442,,,5,0.028517
29443,,,266,0.021188
29444,,,40,0.000821
29445,,,9,0
29446,,,9,0.00474
29447,,,14,0
29448,,,4,0.003684
29449,,,68,0
29450,,,5,0.00216
29451,,,37,0
29452,,,4,0
29453,,,8,0.022936
29454,,,8,0
29455,,,8,0
29456,,,8,0
29457,,,8,0
29458,,,8,0
29459,,,8,0
29460,,,8,0
29461,,,8,0
29462,,,44,0
29463,,,20,0.000821
29464,,,11,0
29465,,,19,0.003423
29466,,,27,0
29467,,,27,0.045194
29468,,,27,0
29469,,,15,0
29470,,,68,0
29471,,,9,0.014844
29472,,,19,0.004214
29473,,,13,0.001381
29474,,,9,0
29475,,,365,0.005019
29476,,,365,0.001093
29477,,,4,0
29478,,,201,0.000821
29479,,,4,0.007122
29480,,,15,0
29481,,,15,0
29482,,,4,0
29483,,,9,0
29484,,,186,0.001093
29485,,,26,0.000821
29486,,,4,0.002292
29487,,,15,0.003364
29488,,,36,0.012396
29489,,,15,0
29490,,,197,0.000821
29491,,,17,0.00238
29492,,,186,0
29493,,,19,0.003121
29494,,,17,0
29495,,,197,0
29496,,,197,0.001643
29497,,,34,0.0092
29498,,,14,0.001591
29499,,,40,0.026685
29500,,,40,0
29501,,,40,0
29502,,,81,0
29503,,,30,0.011034
29504,,,68,0.000821
29505,,,40,0
29506,,,2,0.011575
29507,,,16,0.000821
29508,,,15,0
29509,,,19,0.003065
29510,,,6,0.003705
29511,,,8,0
29512,,,34,0.001779
29513,,,12,0.011655
29514,,,8,0.000821
29515,,,365,0.001426
29516,,,16,0
29517,,,365,0
29518,,,0,0.001205
29519,,,36,0.004885
29520,,,3,0
29521,,,3,0
29522,,,44,0.00179
29523,,,17,0.000821
29524,,,81,0
29525,,,44,0.000957
29526,,,41,0
29527,,,365,0
29528,,,41,0
29529,,,2,0.012542
29530,,,365,0.001955
29531,,,197,0.002012
29532,,,27,0.010573
29533,,,14,0.00168
29534,,,0,0
29535,,,2,0.003557
29536,,,41,0.000957
29537,,,20,0.003028
29538,,,68,0.005645
29539,,,15,0
29540,,,15,0
29541,,,382,0
29542,,,382,0.000821
29543,,,30,0
29544,,,17,0
29545,,,17,0
29546,,,383,0.000969
29547,,,186,0.001039
29548,,,15,0.000821
29549,,,9,0
29550,,,18,0
29551,,,266,0
29552,,,16,0.009359
29553,,,9,0.000821
29554,,,34,0
29555,,,201,0.006425
29556,,,9,0
29557,,,47,0.005
29558,,,384,0
29559,,,384,0.000821
29560,,,9,0
29561,,,27,0.001954
29562,,,44,0.001258
29563,,,6,0.005306
29564,,,6,0
29565,,,9,0
29566,,,13,0
29567,,,13,0
29568,,,385,0
29569,,,385,0.000821
29570,,,24,0.001197
29571,,,266,0
29572,,,8,0.000957
29573,,,9,0
29574,,,16,0
29575,,,44,0.008987
29576,,,41,0
29577,,,27,0.025049
29578,,,36,0.018728
29579,,,41,0
29580,,,386,0.000969
29581,,,5,0
29582,,,27,0.001806
29583,,,197,0
29584,,,186,0.001779
29585,,,30,0.055621
29586,,,15,0.0798
29587,,,14,0.001896
29588,,,365,0
29589,,,4,0
29590,,,365,0
29591,,,387,0
29592,,,387,0.000821
29593,,,365,0
29594,,,15,0
29595,,,2,0.006306
29596,,,2,0
29597,,,8,0.002155
29598,,,34,0.004581
29599,,,388,0
29600,,,388,0.001643
29601,,,388,0
29602,,,365,0
29603,,,4,0
29604,,,44,0
29605,,,44,0.049901
29606,,,68,0
29607,,,30,0
29608,,,30,0
29609,,,365,0
29610,,,14,0
29611,,,14,0
29612,,,14,0
29613,,,7,0.001332
29614,,,1,0
29615,,,2,0.003919
29616,,,24,0.002138
29617,,,26,0.004761
29618,,,26,0
29619,,,19,0
29620,,,36,0
29621,,,36,0
29622,,,10,0
29623,,,186,0
29624,,,37,0.004761
29625,,,9,0.005996
29626,,,12,0.009244
29627,,,1,0.004356
29628,,,1,0
29629,,,37,0.003982
29630,,,3,0
29631,,,15,0.004313
29632,,,2,0.004788
29633,,,13,0.001345
29634,,,68,0.001024
29635,,,26,0.012887
29636,,,8,0.043218
29637,,,44,0
29638,,,44,0
29639,,,44,0
29640,,,44,0
29641,,,41,0
29642,,,41,0
29643,,,15,0
29644,,,8,0
29645,,,186,0.009881
29646,,,68,0
29647,,,186,0.002341
29648,,,197,0
29649,,,15,0.002278
29650,,,20,0.002478
29651,,,4,0
29652,,,34,0
29653,,,15,0.002191
29654,,,31,0.000821
29655,,,105,0
29656,,,186,0.004033
29657,,,15,0.003641
29658,,,27,0
29659,,,365,0
29660,,,136,0
29661,,,37,0.001736
29662,,,13,0.001093
29663,,,30,0
29664,,,365,0
29665,,,389,0
29666,,,389,0.000821
29667,,,9,0.04393
29668,,,9,0
29669,,,16,0
29670,,,9,0.001477
29671,,,27,0.023378
29672,,,12,0.011734
29673,,,3,0.025159
29674,,,17,0
29675,,,13,0
29676,,,9,0.001811
29677,,,15,0.003001
29678,,,14,0
29679,,,3,0.001417
29680,,,390,0
29681,,,390,0.000821
29682,,,186,0
29683,,,47,0.001852
29684,,,47,0
29685,,,12,0.005387
29686,,,12,0
29687,,,266,0.011536
29688,,,136,0
29689,,,15,0
29690,,,266,0
29691,,,12,0.012622
29692,,,7,0.005807
29693,,,365,0.001701
29694,,,37,0.001982
29695,,,40,0
29696,,,1,0
29697,,,34,0
29698,,,34,0
29699,,,34,0
29700,,,365,0.039708
29701,,,186,0.000821
29702,,,186,0.000821
29703,,,16,0.001643
29704,,,19,0
29705,,,19,0
29706,,,19,0
29707,,,34,0.002585
29708,,,34,0.001643
29709,,,68,0.003197
29710,,,30,0.000821
